name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Get West Killaloe Kayak Tours,https://www.getwest.ie/project-type/killaloe-kayak-tours/,35361278747,LocalBusiness,SportsActivityLocation,-8.44013376079101,52.8074202931246,Killaloe,Clare,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Kayaking,Activity Operator,Tour,None,None,None
Reeds Restaurant at the Ferrycarrig Hotel,https://www.ferrycarrighotel.ie/dining-ferrycarrig.html,353539120999,LocalBusiness,FoodEstablishment,-6.505917,52.354155,Wexford Town,Wexford,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Fintra Beach,https://www.blueflag.global/show-site?siteId=6583,,LocalBusiness,TouristAttraction,-8.4882876,54.6355614,Killybegs,Donegal,Republic of Ireland,Activity,Attraction,Beach,Natural Landscape,None,None,None,None
Cionn Mhucrois (Muckros Head),,,LocalBusiness,SportsActivityLocation,-8.5838123,54.6164201,Cill Charthaigh (Kilcar),Donegal,Republic of Ireland,Activity,Climbing,Activity Operator,Attraction,Beach,Natural Landscape,None,None
Cleggan Harbour,,,LocalBusiness,SportsActivityLocation,-10.1075895,53.5554629,Cleggan,Galway,Republic of Ireland,Activity,Cruising,Attraction,Embarkation Point,None,None,None,None
Emo Court,https://heritageireland.ie/places-to-visit/emo-court/,353578626573,LocalBusiness,TouristAttraction,-7.1968575,53.1071939,Emo,Laois,Republic of Ireland,Activity,Photography,Learning,Attraction,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink
Isaac Butt Heritage Centre,https://www.facebook.com/isaacbuttheritagecommittee,353749133108,LocalBusiness,Museum,-7.9324749,54.8384012,Ballybofey,Donegal,Republic of Ireland,Activity,Attraction,Museums and Attraction,None,None,None,None,None
Moghul Indian Restaurant,https://www.moghulbantry.com/,,LocalBusiness,FoodEstablishment,-9.4500677,51.6799459,Bantry,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Roonagh Pier,,35309825711,LocalBusiness,TouristAttraction,-9.9038798,53.761692,Louisburgh,Mayo,Republic of Ireland,Activity,Attraction,Embarkation Point,None,None,None,None,None
Aasleagh Falls,,,LocalBusiness,SportsActivityLocation,-9.6705825,53.6196045,Delphi,Mayo,Republic of Ireland,Activity,Fishing,Angling,None,None,None,None,None
Glenquin Castle,https://www.limerick.ie/discover/eat-see-do/history-heritage/historic-attractions/glenquin-castle,35361396255,LocalBusiness,TouristAttraction,-9.106741,52.3839379,Abbeyfeale,Limerick,Republic of Ireland,Activity,Castle,Attraction,Historic Houses and Castle,None,None,None,None
Cloonmore Pottery,https://julietball.wixsite.com/cloonmorepottery,35391550846,LocalBusiness,Store,-9.1812877132993,53.3389418405663,Maigh Cuilinn (Moycullen),Galway,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None
O' Neill's Bar & Restaurant,http://oneillsbeara.ie/bar/,3532773008,LocalBusiness,BarOrPub,-10.044071,51.6416727,Allihies,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Pubs and Bar,Seafood,None,None,None
Kokodesigns,https://kokodesigns.ie/shop2/index.php,353749152418,LocalBusiness,Store,-7.6744289,55.0412459,Ramelton,Donegal,Republic of Ireland,Activity,Craft,Shopping,Learning,None,None,None,None
Kilkenny Haunted Dark Tours,https://www.tripadvisor.ie/Attraction_Review-g186616-d23362908-Reviews-Kilkenny_haunted_dark_tours-Kilkenny_County_Kilkenny.html,353876230932,LocalBusiness,TravelAgency,-7.2447879,52.6541454,Kilkenny City,Kilkenny,Republic of Ireland,Activity,Activity Operator,Tour,Walking,None,None,None,None
Rustic Stone,https://www.rusticstone.ie/,35317079596,LocalBusiness,BarOrPub,-6.2641416,53.3428853,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,Pubs and Bar,None,None,None,None
Isaac's Restaurant,https://isaacsrestaurant.ie/,353214503805,LocalBusiness,FoodEstablishment,-8.4680757,51.9015641,Cork City,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Guided Tours Of Olde Youghal,,3532420170,LocalBusiness,SportsActivityLocation,-7.84602,51.9529,Youghal,Cork,Republic of Ireland,Activity,Walking,Activity Operator,Tour,None,None,None,None
Cliffs of Moher Tour by Adventure 001 Helicopters Ireland,https://www.adventure001.ie/ActivityDetail/Aviation/Helicopter-Rides/43/Cliffs-Of-Moher-Tour/AHI453,35351550200,LocalBusiness,TravelAgency,-9.4139509,52.8462202,Spanish Point,Clare,Republic of Ireland,Activity,Activity Operator,Day Tour,Tour,None,None,None,None
Stella Cocktail Club,https://stellacinemas.ie/rathmines/stella-cocktail-club/,35314967014,LocalBusiness,BarOrPub,-6.2659039,53.3223724,Rathmines,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,Pubs and Bar,None,None,None,None
Waterford Tours by About Ireland Taxi Tours,https://www.aboutirelandtaxitours.ie/tour/waterford-tours/,353862352223,LocalBusiness,TravelAgency,-7.1083647,52.2429391,Waterford City,Waterford,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Bundoran Glowbowl and Macks Amusements Complex,https://bundoranglowbowl.ie/,353719842111,LocalBusiness,TravelAgency,-8.2799717,54.4785984,Bundoran,Donegal,Republic of Ireland,Activity,Activity Operator,Cafe,Food and Drink,None,None,None,None
Dublin Tours by About Ireland Taxi Tours,https://www.aboutirelandtaxitours.ie/tours/dublin-tours/,353862352223,LocalBusiness,TravelAgency,-6.2603097,53.3498053,Dublin City,Dublin,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
West Coast Kayaking,http://www.westcoastkayaking.ie,353834370893,LocalBusiness,SportsActivityLocation,-8.4765874,54.2729529,Sligo Town,Sligo,Republic of Ireland,Activity,Kayaking,Activity Operator,Tour,None,None,None,None
GoQuest,https://goquest.ie,35316855005,LocalBusiness,TravelAgency,-6.1925008,53.2563982,Finglas,Dublin,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
Monroe's Tavern,https://monroes.ie/,35391583397,LocalBusiness,BarOrPub,-9.0577598,53.2699902,Galway City,Galway,Republic of Ireland,Activity,Food and Drink,Venue,Music,Restaurant,Pubs and Bar,None,None
Sligo Dark Tales Tour,https://sligowalkingtours.com/#regdl=categories,353851735103,LocalBusiness,TravelAgency,-8.4673684,54.2714025,Sligo Town,Sligo,Republic of Ireland,Activity,Activity Operator,Tour,Walking,None,None,None,None
My Bike or Hike,https://mybikeorhike.ie/,353868145461,LocalBusiness,SportsActivityLocation,-6.2684885,53.34815,Dublin City,Dublin,Republic of Ireland,Activity,Cycling,Walking,Activity Operator,Tour,None,None,None
The Castle Caf,https://castlecafe.ie/,353214357911,LocalBusiness,CafeOrCoffeeShop,-8.4023952,51.8999137,Cork City,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Cafe,None,None,None,None
The Lady Belle,https://www.facebook.com/LadyBellePub,3535844222,LocalBusiness,BarOrPub,-7.620243,52.089933,Dungarvan,Waterford,Republic of Ireland,Activity,Food and Drink,Pubs and Bar,None,None,None,None,None
The Irish History Bookshop,https://irishhistorybookshop.ie/,353949545292,LocalBusiness,ShoppingCenter,-9.2864426,53.5413479,Cong,Mayo,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Attraction,Literary Ireland,Food Shops,None,None
Clahane,,,LocalBusiness,SportsActivityLocation,-9.420773,52.9329323,Liscannor,Clare,Republic of Ireland,Activity,Walking,Natural Landscape,Attraction,None,None,None,None
Flaggy Shore,,,LocalBusiness,TouristAttraction,-9.09094,53.15826,Newquay,Clare,Republic of Ireland,Activity,Attraction,Beach,Natural Landscape,None,None,None,None
Tr na S Farm & Caf,https://tirnasi.com/,353214889431,LocalBusiness,TouristAttraction,-8.3474797,52.0291372,Watergrasshill,Cork,Republic of Ireland,Activity,Restaurant,Visitor Farm,Attraction,Cafe,Food and Drink,Local Produce,Activity Operator
Youghal Golf Club,https://www.youghalgolfclub.com/         ,3532492787,LocalBusiness,SportsActivityLocation,-7.8444958,51.9434592,Youghal,Cork,Republic of Ireland,Golf Course,Activity,Golf,Activity Operator,None,None,None,None
Saoirse Cycling Tours,https://www.saoirsecyclingtours.ie,353851752533,LocalBusiness,SportsActivityLocation,-7.1100703,52.2593197,Waterford City,Waterford,Republic of Ireland,Activity,Cycling,Activity Operator,Tour,None,None,None,None
Reynards Restaurant at Errigal Country House Hotel,https://www.errigalhotel.com/dining/reynards-restaurant/,353495556901,LocalBusiness,FoodEstablishment,-7.1018257,54.06548,Cootehill,Cavan,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Food and Drink,Restaurant,None,None,None,None
St Kilian's Heritage Centre,https://stkiliansheritagecentre.ie/,353469242433,LocalBusiness,Museum,-6.9574976,53.8125213,Mullagh,Cavan,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Attraction,Museums and Attraction,Shopping,Cafe,Food and Drink,Tour
St Kilian's Heritage Centre,https://stkiliansheritagecentre.ie/,353469242433,LocalBusiness,Museum,-6.9574976,53.8125213,Mullagh,Cavan,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Attraction,Museums and Attraction,Shopping,Cafe,Food and Drink,Tour
David Condon Woodcraft,https://www.davidcondonwoodcraft.ie/,353876738856,LocalBusiness,Store,-9.705279,52.2490888,Tralee,Kerry,Republic of Ireland,Activity,Craft,Shopping,Learning,Activity Operator,Food Shops,None,None
Hungry Boba Pizzeria,https://www.hungrybobapizzeria.ie/,35316336814,LocalBusiness,FoodEstablishment,-6.2795464,53.351338,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,Fast Food,None,None,None,None
Cibh Bhaile na hAbhann (Ballynahown Pier),,,LocalBusiness,SportsActivityLocation,-9.49897,53.23979,An Spidal (Spiddal),Galway,Republic of Ireland,Activity,Fishing,Angling,Walking,Natural Landscape,Attraction,None,None
Bridges of Ross,,,LocalBusiness,TouristAttraction,-9.8730708,52.5912573,Kilbaha,Clare,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,Natural Landscape,Attraction,None,None,None
ArtD Gallery & Studio,https://www.artdgalleryandstudio.com/,353870519069,LocalBusiness,Store,-8.1273576,52.997224,Borrisokane,Tipperary,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Craft,Shopping,Learning,Art Gallery,Attraction,Activity Operator
Foynes Island - Viewpoint,,,LocalBusiness,TouristAttraction,-9.1126892,52.6136663,Foynes,Limerick,Republic of Ireland,Activity,Island,Attraction,Offshore Island,Museums and Attraction,None,None,None
Busker Brownes Bar,https://www.buskerbrownes.com/,35391563377,LocalBusiness,BarOrPub,-9.0544444,53.2716667,Galway City,Galway,Republic of Ireland,Activity,Food and Drink,Restaurant,Pubs and Bar,None,None,None,None
Traught Beach,https://m.facebook.com/profile.php?id=217490574938733,,LocalBusiness,SportsActivityLocation,-8.986245,53.170705,Kinvara,Galway,Republic of Ireland,Activity,Walking,Attraction,Beach,None,None,None,None
Kenmare Bay Boat Tours,https://www.kenmarebayboattours.com/,353877110240,LocalBusiness,TravelAgency,-9.5889883,51.8721967,Kenmare,Kerry,Republic of Ireland,Activity,Activity Operator,Boat,Tour,None,None,None,None
"Donabate, Balcarrick Beach",https://www.blueflag.global/show-site?siteId=6600,,LocalBusiness,TouristAttraction,-6.1155737,53.4784101,Donabate,Dublin,Republic of Ireland,Activity,Attraction,Beach,None,None,None,None,None
Nore Valley Park Pet Farm,https://www.norevalleypark.com/pet-farm/,353567727747,LocalBusiness,SportsActivityLocation,-7.1949577,52.563247,Bennettsbridge,Kilkenny,Republic of Ireland,Activity,Agriculture,Nature and Wildlife,Walking,Visitor Farm,Attraction,Cafe,Food and Drink
"Mullaghroe Beach, Belmullet",https://www.blueflag.global/show-site?siteId=6679,353949064000,LocalBusiness,TouristAttraction,-10.0768012,54.1386722,Bal an Mhuirthead (Belmullet),Mayo,Republic of Ireland,Activity,Attraction,Beach,None,None,None,None,None
Clogherhead,https://www.blueflag.global/show-site?siteId=6579,353429335457,LocalBusiness,TouristAttraction,-6.2344532,53.7885745,Clogherhead,Louth,Republic of Ireland,Activity,Attraction,Beach,None,None,None,None,None
"O'Connor's Bar & Lounge, Tinahely",https://www.oconnorstinahely.com,35340238115,LocalBusiness,FoodEstablishment,-6.4636251,52.7994354,Tinahely,Wicklow,Republic of Ireland,Activity,Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian
Moher Hill Open Farm,https://www.moherfarm.com/,353657086867,LocalBusiness,SportsActivityLocation,-9.4184238,52.9573912,Liscannor,Clare,Republic of Ireland,Activity,Agriculture,Nature and Wildlife,Learning,Walking,Attraction,Museums and Attraction,Visitor Farm
Polo Wicklow,https://polowicklow.com/,353872869691,LocalBusiness,SportsActivityLocation,-6.0315746,52.9582641,Wicklow Town,Wicklow,Republic of Ireland,Activity,Restaurant,Horse Riding,Equestrian,Activity Operator,Food and Drink,Food Shops,Shopping
Greenan Maze,https://www.greenanmaze.com/,353868845624,LocalBusiness,TravelAgency,-6.305268,52.9157842,Rathdrum,Wicklow,Republic of Ireland,Activity,Activity Operator,Visitor Farm,Attraction,Cafe,Food and Drink,Food Shops,Shopping
Old Conna Golf Club,https://www.oldconna.com/,35312826055,LocalBusiness,SportsActivityLocation,-6.1380261,53.215558,Bray,Wicklow,Republic of Ireland,Golf Course,Activity,Golf,None,None,None,None,None
Celtic Dance Party,https://louise.ie/,353877832689,LocalBusiness,TravelAgency,-6.2651581,53.3531298,Dublin City,Dublin,Republic of Ireland,Activity,Learning,Activity Operator,Traditionally Irish,None,None,None,None
Great National Ballykisteen Golf Hotel,https://www.ballykisteenhotel.com/golf.html,3536233333,LocalBusiness,SportsActivityLocation,-8.222676,52.501675,Tipperary Town,Tipperary,Republic of Ireland,Golf Course,Activity,Golf,Driving Range,General,Golf Driving Range,None,None
Arigna Mining Experience,https://www.arignaminingexperience.ie,353719646466,LocalBusiness,Museum,-8.120751,54.07755,Arigna,Roscommon,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Learning,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops
Slievenamon Golf Club,https://www.slievenamongolfclub.com/,353526132213,LocalBusiness,SportsActivityLocation,-7.7032954,52.4256353,Clonmel,Tipperary,Republic of Ireland,Golf Course,Activity,Golf,Activity Operator,None,None,None,None
True North Boating,https://www.facebook.com/truenorthboating/,353874016222,LocalBusiness,SportsActivityLocation,-7.1532083,55.2997021,Culdaff,Donegal,Republic of Ireland,Activity,Cruising,Activity Operator,Day Tour,Tour,Boat,None,None
Blessington Sailing School,https://www.blessingtonsailingclub.com/,353872713072,LocalBusiness,SportsActivityLocation,-6.5225063,53.1285514,Blessington,Wicklow,Republic of Ireland,Activity,Sailing,Activity Operator,None,None,None,None,None
The Talbot Bar,https://www.facebook.com/thetalbotbarlive/,3536753720,LocalBusiness,BarOrPub,-8.1980413,52.8618617,Nenagh,Tipperary,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Food and Drink,Pubs and Bar,None,None,None,None
The Snug Caf,https://thesnugpizzeria.wixsite.com/home,35361926826,LocalBusiness,FoodEstablishment,-8.4306979,52.9316705,Mountshannon,Clare,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Food and Drink,Artisan,Restaurant,Cafe,Local Produce,Vegan
Roscommon Golf Club,http://www.roscommongolfclub.ie/,353894053856,LocalBusiness,SportsActivityLocation,-8.1809685,53.6187683,Roscommon Town,Roscommon,Republic of Ireland,Golf Course,Ireland's Hidden Hearthlands,Activity,Golf,Activity Operator,None,None,None
Hargadon Bros,https://www.hargadons.com,353719153709,LocalBusiness,BarOrPub,-8.4752678,54.270693,Sligo Town,Sligo,Republic of Ireland,Activity,Food and Drink,Restaurant,Pubs and Bar,None,None,None,None
Gourmet Parlour Coffee Shop - Collooney,https://gourmetparlour.ie/,353719144617,LocalBusiness,CafeOrCoffeeShop,-8.4843626,54.1829719,Collooney,Sligo,Republic of Ireland,Activity,Food and Drink,Cafe,None,None,None,None,None
Kerry Hiking,https://kerryhiking.com/,353892522514,LocalBusiness,SportsActivityLocation,-9.6319714,52.0411971,Killarney,Kerry,Republic of Ireland,Activity,Climbing,Activity Operator,Walking,None,None,None,None
Lyons Caf & Bakeshop,https://lyonscafe.com/,353719142969,LocalBusiness,CafeOrCoffeeShop,-8.476102,54.2725222,Sligo Town,Sligo,Republic of Ireland,Activity,Food and Drink,Cafe,None,None,None,None,None
Waterford & Tramore Racecourse,https://tramoreraces.ie/,35351381425,LocalBusiness,SportsActivityLocation,-7.148737,52.17149,Tramore,Waterford,Republic of Ireland,Activity,Race Course,Venue,Sports Venues,Activity Operator,None,None,None
Leopardstown Racecourse,https://www.leopardstown.com/,35312890500,LocalBusiness,SportsActivityLocation,-6.19546560719061,53.2668910444624,Leopardstown,Dublin,Republic of Ireland,Activity,Race Course,Venue,Sports Venues,None,None,None,None
Curragh Racecourse,https://www.curragh.ie/,35345441205,LocalBusiness,SportsActivityLocation,-6.839608,53.167717,The Curragh,Kildare,Republic of Ireland,Activity,Race Course,Venue,Sports Venues,None,None,None,None
